"line number","contest name","choice name","party name","total votes","percent of votes","registered voters","ballots cast","num Precinct total","num Precinct rptg","over votes","under votes"
1554,"Precinct Committeeman YRK 024 - R","Paul Hinds","R",56,100.00,633638,157671,1,1,"0","0"
1555,"Precinct Committeeman YRK 025 - R","Jeffrey A. Mussatto","R",65,100.00,633638,157671,1,1,"0","0"
1556,"Precinct Committeeman YRK 026 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1557,"Precinct Committeeman YRK 027 - R","Peter Breen","R",32,100.00,633638,157671,1,1,"0","0"
1558,"Precinct Committeeman YRK 028 - R","Steve Morley","R",83,100.00,633638,157671,1,1,"0","0"
1559,"Precinct Committeeman YRK 029 - R","Jeff Redick","R",97,100.00,633638,157671,1,1,"0","0"
1560,"Precinct Committeeman YRK 030 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1561,"Precinct Committeeman YRK 031 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1562,"Precinct Committeeman YRK 032 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1563,"Precinct Committeeman YRK 033 - R","Scott Golz","R",59,100.00,633638,157671,1,1,"0","0"
1564,"Precinct Committeeman YRK 034 - R","John F. Morrissey","R",80,100.00,633638,157671,1,1,"0","0"
1565,"Precinct Committeeman YRK 035 - R","Janet Miknaitis","R",81,100.00,633638,157671,1,1,"0","0"
1566,"Precinct Committeeman YRK 036 - R","Thomas ""Tom"" Sisul","R",100,100.00,633638,157671,1,1,"0","0"
1567,"Precinct Committeeman YRK 037 - R","Peter ""Pete"" DiCianni","R",75,100.00,633638,157671,1,1,"0","0"
1568,"Precinct Committeeman YRK 038 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1569,"Precinct Committeeman YRK 039 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1570,"Precinct Committeeman YRK 040 - R","Noel Talluto","R",82,100.00,633638,157671,1,1,"0","0"
1571,"Precinct Committeeman YRK 041 - R","Junie L. Sinson","R",78,100.00,633638,157671,1,1,"0","0"
1572,"Precinct Committeeman YRK 042 - R","Steven E. Dolgin","R",55,100.00,633638,157671,1,1,"0","0"
1573,"Precinct Committeeman YRK 043 - R","Grant Lyson","R",35,100.00,633638,157671,1,1,"0","0"
1574,"Precinct Committeeman YRK 044 - R","Thomas Gill","R",64,100.00,633638,157671,1,1,"0","0"
1575,"Precinct Committeeman YRK 045 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1576,"Precinct Committeeman YRK 046 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1577,"Precinct Committeeman YRK 047 - R","Bradley E. Phillips","R",48,53.93,633638,157671,1,1,"0","0"
1578,"Precinct Committeeman YRK 047 - R","Nora Lee Hardy","R",41,46.07,633638,157671,1,1,"0","0"
1579,"Precinct Committeeman YRK 048 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1580,"Precinct Committeeman YRK 049 - R","Richard ""Dick"" L. Schroeder","R",36,100.00,633638,157671,1,1,"0","0"
1581,"Precinct Committeeman YRK 050 - R","John ""Jack"" Hill","R",50,100.00,633638,157671,1,1,"0","0"
1582,"Precinct Committeeman YRK 051 - R","Lori Solyom","R",83,100.00,633638,157671,1,1,"0","0"
1583,"Precinct Committeeman YRK 052 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1584,"Precinct Committeeman YRK 053 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1585,"Precinct Committeeman YRK 054 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1586,"Precinct Committeeman YRK 055 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1587,"Precinct Committeeman YRK 056 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1588,"Precinct Committeeman YRK 057 - R","Laura Fitzpatrick","R",69,100.00,633638,157671,1,1,"0","0"
1589,"Precinct Committeeman YRK 058 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1590,"Precinct Committeeman YRK 059 - R","Frank Bibbiano","R",103,100.00,633638,157671,1,1,"0","0"
1591,"Precinct Committeeman YRK 060 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1592,"Precinct Committeeman YRK 061 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1593,"Precinct Committeeman YRK 062 - R","Anthony J. Pacilli","R",20,45.45,633638,157671,1,1,"0","0"
1594,"Precinct Committeeman YRK 062 - R","Joan Richardson","R",24,54.55,633638,157671,1,1,"0","0"
1595,"Precinct Committeeman YRK 063 - R","Gail G. Carlson","R",82,100.00,633638,157671,1,1,"0","0"
1596,"Precinct Committeeman YRK 064 - R","Jim Sullivan","R",71,100.00,633638,157671,1,1,"0","0"
1597,"Precinct Committeeman YRK 065 - R","Deanna Wilkins","R",67,100.00,633638,157671,1,1,"0","0"
1598,"Precinct Committeeman YRK 066 - R","Frank Mushow","R",85,100.00,633638,157671,1,1,"0","0"
1599,"Precinct Committeeman YRK 067 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1600,"Precinct Committeeman YRK 068 - R","A. Janikowski","R",60,100.00,633638,157671,1,1,"0","0"
1601,"Precinct Committeeman YRK 069 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1602,"Precinct Committeeman YRK 070 - R","Scott R. Sinson","R",79,100.00,633638,157671,1,1,"0","0"
1603,"Precinct Committeeman YRK 071 - R","Kevin P. O'Reilly","R",83,100.00,633638,157671,1,1,"0","0"
1604,"Precinct Committeeman YRK 072 - R","Patricia Armstrong","R",75,100.00,633638,157671,1,1,"0","0"
1605,"Precinct Committeeman YRK 073 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1606,"Precinct Committeeman YRK 074 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1607,"Precinct Committeeman YRK 075 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1608,"Precinct Committeeman YRK 076 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1609,"Precinct Committeeman YRK 077 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1610,"Precinct Committeeman YRK 078 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1611,"Precinct Committeeman YRK 079 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1612,"Precinct Committeeman YRK 080 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1613,"Precinct Committeeman YRK 081 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1614,"Precinct Committeeman YRK 082 - R","Alfred Knuth","R",68,100.00,633638,157671,1,1,"0","0"
1615,"Precinct Committeeman YRK 083 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1616,"Precinct Committeeman YRK 084 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1617,"Precinct Committeeman YRK 085 - R","Sean T. Noonan","R",86,100.00,633638,157671,1,1,"0","0"
1618,"Precinct Committeeman YRK 086 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1619,"Precinct Committeeman YRK 087 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1620,"Precinct Committeeman YRK 088 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1621,"Precinct Committeeman YRK 089 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1622,"Precinct Committeeman YRK 090 - R","Reid Foltyniewicz","R",72,100.00,633638,157671,1,1,"0","0"
1623,"Precinct Committeeman YRK 091 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1624,"Precinct Committeeman YRK 092 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1625,"Precinct Committeeman YRK 093 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1626,"Precinct Committeeman YRK 094 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1627,"Precinct Committeeman YRK 095 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1628,"Precinct Committeeman YRK 096 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1629,"Precinct Committeeman YRK 097 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1630,"Precinct Committeeman YRK 098 - R","Emil D. Haddad","R",82,100.00,633638,157671,1,1,"0","0"
1631,"Precinct Committeeman YRK 099 - R","David J. Novotny","R",75,100.00,633638,157671,1,1,"0","0"
1632,"Precinct Committeeman YRK 100 - R","William R. Gebel, Jr.","R",72,100.00,633638,157671,1,1,"0","0"
1633,"Precinct Committeeman YRK 101 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1634,"Precinct Committeeman YRK 102 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1635,"Precinct Committeeman YRK 103 - R","Joseph Laskero","R",84,100.00,633638,157671,1,1,"0","0"
1636,"Precinct Committeeman YRK 104 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1637,"Precinct Committeeman YRK 105 - R","Michael J. Wencel","R",46,100.00,633638,157671,1,1,"0","0"
1638,"Precinct Committeeman YRK 106 - R","Asif Yusuf","R",90,100.00,633638,157671,1,1,"0","0"
1639,"Precinct Committeeman YRK 107 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1640,"Precinct Committeeman YRK 108 - R","Mary K. Pakos","R",33,100.00,633638,157671,1,1,"0","0"
1641,"Precinct Committeeman YRK 109 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1642,"Precinct Committeeman YRK 110 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1643,"Precinct Committeeman YRK 111 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1644,"Precinct Committeeman YRK 112 - R","George T. Benes","R",38,100.00,633638,157671,1,1,"0","0"
1645,"Precinct Committeeman YRK 113 - R","Alan L. Bennett","R",62,100.00,633638,157671,1,1,"0","0"
1646,"Precinct Committeeman YRK 114 - R","Angelo Gurrieri","R",82,100.00,633638,157671,1,1,"0","0"
1647,"Precinct Committeeman YRK 115 - R","Al Sarno, Jr.","R",58,100.00,633638,157671,1,1,"0","0"
1648,"Precinct Committeeman YRK 116 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1649,"Precinct Committeeman YRK 117 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1650,"Precinct Committeeman YRK 118 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1651,"Precinct Committeeman YRK 119 - R","Philip K. Mathew","R",34,100.00,633638,157671,1,1,"0","0"
1652,"Precinct Committeeman YRK 120 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1653,"Precinct Committeeman YRK 121 - R","Steve Nero","R",124,100.00,633638,157671,1,1,"0","0"
1654,"Precinct Committeeman YRK 122 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1655,"Precinct Committeeman YRK 123 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1656,"Precinct Committeeman YRK 124 - R","Kerry M. Krafthefer","R",124,100.00,633638,157671,1,1,"0","0"
1657,"Precinct Committeeman YRK 125 - R","Joseph F. Cantore","R",69,100.00,633638,157671,1,1,"0","0"
1658,"Precinct Committeeman YRK 126 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1659,"Precinct Committeeman YRK 127 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1660,"Precinct Committeeman YRK 128 - R","Candace Bishop","R",100,100.00,633638,157671,1,1,"0","0"
1661,"Precinct Committeeman YRK 129 - R","Anne T. Sherren","R",56,100.00,633638,157671,1,1,"0","0"
1662,"Precinct Committeeman YRK 130 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1663,"Precinct Committeeman YRK 131 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1664,"Precinct Committeeman YRK 132 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1665,"Precinct Committeeman YRK 133 - R","Scott M. Levin","R",105,100.00,633638,157671,1,1,"0","0"
1666,"Precinct Committeeman YRK 134 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1667,"Precinct Committeeman YRK 135 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1668,"Precinct Committeeman YRK 136 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1669,"Precinct Committeeman NAP 001 - R","Fred Turek","R",79,100.00,633638,157671,1,1,"0","0"
1670,"Precinct Committeeman NAP 002 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1671,"Precinct Committeeman NAP 003 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1672,"Precinct Committeeman NAP 004 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1673,"Precinct Committeeman NAP 005 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1674,"Precinct Committeeman NAP 006 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1675,"Precinct Committeeman NAP 007 - R","Christopher Jacks","R",63,100.00,633638,157671,1,1,"0","0"
1676,"Precinct Committeeman NAP 008 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1677,"Precinct Committeeman NAP 009 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1678,"Precinct Committeeman NAP 010 - R","Richard R. Furstenau","R",79,100.00,633638,157671,1,1,"0","0"
1679,"Precinct Committeeman NAP 011 - R","Jim Ruhl","R",55,100.00,633638,157671,1,1,"0","0"
1680,"Precinct Committeeman NAP 012 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1681,"Precinct Committeeman NAP 013 - R","Thomas J. Laz","R",54,100.00,633638,157671,1,1,"0","0"
1682,"Precinct Committeeman NAP 014 - R","Kathleen A. Dixon","R",57,100.00,633638,157671,1,1,"0","0"
1683,"Precinct Committeeman NAP 015 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1684,"Precinct Committeeman NAP 016 - R","James D. Healy","R",58,100.00,633638,157671,1,1,"0","0"
1685,"Precinct Committeeman NAP 017 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1686,"Precinct Committeeman NAP 018 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1687,"Precinct Committeeman NAP 019 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1688,"Precinct Committeeman NAP 020 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1689,"Precinct Committeeman NAP 021 - R","Matthew J. Carlyle","R",33,100.00,633638,157671,1,1,"0","0"
1690,"Precinct Committeeman NAP 022 - R","Lourdes Chew","R",56,100.00,633638,157671,1,1,"0","0"
1691,"Precinct Committeeman NAP 023 - R","Carl Schultz","R",64,100.00,633638,157671,1,1,"0","0"
1692,"Precinct Committeeman NAP 024 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1693,"Precinct Committeeman NAP 025 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1694,"Precinct Committeeman NAP 026 - R","Jerry Marquardt","R",44,100.00,633638,157671,1,1,"0","0"
1695,"Precinct Committeeman NAP 027 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1696,"Precinct Committeeman NAP 028 - R","Paula Dulli","R",84,100.00,633638,157671,1,1,"0","0"
1697,"Precinct Committeeman NAP 029 - R","Warren L. Dixon III","R",53,100.00,633638,157671,1,1,"0","0"
1698,"Precinct Committeeman NAP 030 - R","Tom Cassidy","R",23,100.00,633638,157671,1,1,"0","0"
1699,"Precinct Committeeman NAP 031 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1700,"Precinct Committeeman NAP 032 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1701,"Precinct Committeeman NAP 033 - R","Gary Vician","R",72,64.29,633638,157671,1,1,"0","0"
1702,"Precinct Committeeman NAP 033 - R","David G. Wentz","R",40,35.71,633638,157671,1,1,"0","0"
1703,"Precinct Committeeman NAP 034 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1704,"Precinct Committeeman NAP 035 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1705,"Precinct Committeeman NAP 036 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1706,"Precinct Committeeman NAP 037 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1707,"Precinct Committeeman NAP 038 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1708,"Precinct Committeeman NAP 039 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1709,"Precinct Committeeman NAP 040 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1710,"Precinct Committeeman NAP 041 - R","Dennis J. Papiernik","R",47,100.00,633638,157671,1,1,"0","0"
1711,"Precinct Committeeman NAP 042 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1712,"Precinct Committeeman NAP 043 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1713,"Precinct Committeeman NAP 044 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1714,"Precinct Committeeman NAP 045 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1715,"Precinct Committeeman NAP 046 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1716,"Precinct Committeeman NAP 047 - R","Michael Cassa","R",72,100.00,633638,157671,1,1,"0","0"
1717,"Precinct Committeeman NAP 048 - R","Paul J. Santucci","R",46,100.00,633638,157671,1,1,"0","0"
1718,"Precinct Committeeman NAP 049 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1719,"Precinct Committeeman NAP 050 - R","Arun B. Rao","R",24,100.00,633638,157671,1,1,"0","0"
1720,"Precinct Committeeman NAP 051 - R","Mark Rising","R",40,100.00,633638,157671,1,1,"0","0"
1721,"Precinct Committeeman NAP 052 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1722,"Precinct Committeeman NAP 053 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1723,"Precinct Committeeman NAP 054 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1724,"Precinct Committeeman NAP 055 - R","Tonia Jane Khouri","R",54,100.00,633638,157671,1,1,"0","0"
1725,"Precinct Committeeman NAP 056 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1726,"Precinct Committeeman NAP 057 - R","Christopher M. Rossman","R",42,100.00,633638,157671,1,1,"0","0"
1727,"Precinct Committeeman NAP 058 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1728,"Precinct Committeeman NAP 059 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1729,"Precinct Committeeman NAP 060 - R","Kent R. Wallbruch","R",39,100.00,633638,157671,1,1,"0","0"
1730,"Precinct Committeeman NAP 061 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1731,"Precinct Committeeman NAP 062 - R","Patricia ""Patty"" Gustin","R",42,100.00,633638,157671,1,1,"0","0"
1732,"Precinct Committeeman NAP 063 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1733,"Precinct Committeeman NAP 064 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1734,"Precinct Committeeman NAP 065 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1735,"Precinct Committeeman NAP 066 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1736,"Precinct Committeeman NAP 067 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1737,"Precinct Committeeman NAP 068 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1738,"Precinct Committeeman NAP 069 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1739,"Precinct Committeeman NAP 070 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1740,"Precinct Committeeman NAP 071 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1741,"Precinct Committeeman NAP 072 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1742,"Precinct Committeeman NAP 073 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1743,"Precinct Committeeman NAP 074 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1744,"Precinct Committeeman NAP 075 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1745,"Precinct Committeeman NAP 076 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1746,"Precinct Committeeman NAP 077 - R","Patty Smith","R",59,100.00,633638,157671,1,1,"0","0"
1747,"Precinct Committeeman NAP 078 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1748,"Precinct Committeeman NAP 079 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1749,"Precinct Committeeman NAP 080 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1750,"Precinct Committeeman NAP 081 - R","Catherine Hanzelin","R",64,100.00,633638,157671,1,1,"0","0"
1751,"Precinct Committeeman NAP 082 - R","Sheldon F. Anderson","R",32,100.00,633638,157671,1,1,"0","0"
1752,"Precinct Committeeman NAP 083 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1753,"Precinct Committeeman NAP 084 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1754,"Precinct Committeeman NAP 085 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1755,"Precinct Committeeman NAP 086 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1756,"Precinct Committeeman NAP 087 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1757,"Precinct Committeeman NAP 088 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1758,"Precinct Committeeman NAP 089 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1759,"Precinct Committeeman NAP 090 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1760,"Precinct Committeeman NAP 091 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1761,"Precinct Committeeman NAP 092 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1762,"Precinct Committeeman NAP 093 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1763,"Precinct Committeeman NAP 094 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1764,"Precinct Committeeman NAP 095 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1765,"Precinct Committeeman NAP 096 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1766,"Precinct Committeeman NAP 097 - R","Melissa A. Mayer","R",2,100.00,633638,157671,1,1,"0","0"
1767,"Precinct Committeeman LSL 001 - R","Bill Hogan","R",36,100.00,633638,157671,1,1,"0","0"
1768,"Precinct Committeeman LSL 002 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1769,"Precinct Committeeman LSL 003 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1770,"Precinct Committeeman LSL 004 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1771,"Precinct Committeeman LSL 005 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1772,"Precinct Committeeman LSL 006 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1773,"Precinct Committeeman LSL 007 - R","Debbie Pawlowicz","R",68,100.00,633638,157671,1,1,"0","0"
1774,"Precinct Committeeman LSL 008 - R","Wayne Hoppenrath","R",67,100.00,633638,157671,1,1,"0","0"
1775,"Precinct Committeeman LSL 009 - R","Joseph C. Hantsch","R",47,100.00,633638,157671,1,1,"0","0"
1776,"Precinct Committeeman LSL 010 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1777,"Precinct Committeeman LSL 011 - R","James J. Vondran","R",84,100.00,633638,157671,1,1,"0","0"
1778,"Precinct Committeeman LSL 012 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1779,"Precinct Committeeman LSL 013 - R","Larry Spencer","R",57,100.00,633638,157671,1,1,"0","0"
1780,"Precinct Committeeman LSL 014 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1781,"Precinct Committeeman LSL 015 - R","James Strnad","R",81,100.00,633638,157671,1,1,"0","0"
1782,"Precinct Committeeman LSL 016 - R","Thomas V. Ngo","R",0,0.00,633638,157671,1,1,"0","0"
1783,"Precinct Committeeman LSL 017 - R","Richard F. Rekash","R",57,100.00,633638,157671,1,1,"0","0"
1784,"Precinct Committeeman LSL 018 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1785,"Precinct Committeeman LSL 019 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1786,"Precinct Committeeman LSL 020 - R","Timothy M. Connell","R",91,100.00,633638,157671,1,1,"0","0"
1787,"Precinct Committeeman LSL 021 - R","Frank J. Fletcher-Broucek","R",55,100.00,633638,157671,1,1,"0","0"
1788,"Precinct Committeeman LSL 022 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1789,"Precinct Committeeman LSL 023 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1790,"Precinct Committeeman LSL 024 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1791,"Precinct Committeeman LSL 025 - R","Brian Colgan","R",71,100.00,633638,157671,1,1,"0","0"
1792,"Precinct Committeeman LSL 026 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1793,"Precinct Committeeman LSL 027 - R","Gerald A. Cassioppi","R",77,100.00,633638,157671,1,1,"0","0"
1794,"Precinct Committeeman LSL 028 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1795,"Precinct Committeeman LSL 029 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1796,"Precinct Committeeman LSL 030 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1797,"Precinct Committeeman LSL 031 - R","Jim Ensign","R",100,100.00,633638,157671,1,1,"0","0"
1798,"Precinct Committeeman LSL 032 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1799,"Precinct Committeeman LSL 033 - R","John C. Kreamer","R",69,100.00,633638,157671,1,1,"0","0"
1800,"Precinct Committeeman LSL 034 - R","Kenneth A. Koldoff","R",94,100.00,633638,157671,1,1,"0","0"
1801,"Precinct Committeeman LSL 035 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1802,"Precinct Committeeman LSL 036 - R","Joseph Kagann","R",125,100.00,633638,157671,1,1,"0","0"
1803,"Precinct Committeeman LSL 037 - R","Terrence Alan Swatkowski","R",87,100.00,633638,157671,1,1,"0","0"
1804,"Precinct Committeeman LSL 038 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1805,"Precinct Committeeman LSL 039 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1806,"Precinct Committeeman LSL 040 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1807,"Precinct Committeeman LSL 041 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1808,"Precinct Committeeman LSL 042 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1809,"Precinct Committeeman LSL 043 - R","Norman M. Sula","R",85,100.00,633638,157671,1,1,"0","0"
1810,"Precinct Committeeman LSL 044 - R","Christopher J. Bennett","R",73,100.00,633638,157671,1,1,"0","0"
1811,"Precinct Committeeman LSL 045 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
1812,"Precinct Committeeman LSL 046 - R","Joan D. Nortell","R",53,100.00,633638,157671,1,1,"0","0"
1813,"Precinct Committeeman LSL 047 - R","No Candidate","R",0,0.00,633638,157671,1,1,"0","0"
